MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20160621,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-06-21,2016-06-27,1
20160614,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20,1
20160607,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-06-07,2016-06-13,1
20160531,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06,1
20160524,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30,1
20160517,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23,1
20160510,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-10,2016-05-16,1
20160503,DC,0.00,100.00,0.00,0.00,0.00,0.00,2016-05-03,2016-05-09,1
20160426,DC,0.00,100.00,0.00,0.00,0.00,0.00,2016-04-26,2016-05-02,1
20160419,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25,1
20160412,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-12,2016-04-18,1
20160405,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-05,2016-04-11,1
20160329,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-29,2016-04-04,1
20160322,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28,1
20160315,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-15,2016-03-21,1
20160308,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-08,2016-03-14,1
20160301,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07,1
20160223,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-02-23,2016-02-29,1
20160216,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-02-16,2016-02-22,1
20160209,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-02-09,2016-02-15,1
20160202,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-02-02,2016-02-08,1
20160126,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-01-26,2016-02-01,1
20160119,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-01-19,2016-01-25,1
20160112,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-01-12,2016-01-18,1
20160105,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-01-05,2016-01-11,1
20151229,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-12-29,2016-01-04,1
20151222,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-12-22,2015-12-28,1
20151215,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-12-15,2015-12-21,1
20151208,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-12-08,2015-12-14,1
20151201,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-12-01,2015-12-07,1
20151124,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-11-24,2015-11-30,1
20151117,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-11-17,2015-11-23,1
20151110,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-11-10,2015-11-16,1
20151103,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-11-03,2015-11-09,1
20151027,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-10-27,2015-11-02,1
20151020,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-10-20,2015-10-26,1
20151013,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-10-13,2015-10-19,1
20151006,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-10-06,2015-10-12,1
20150929,DC,0.00,100.00,0.00,0.00,0.00,0.00,2015-09-29,2015-10-05,1
20150922,DC,0.00,100.00,0.00,0.00,0.00,0.00,2015-09-22,2015-09-28,1
20150915,DC,0.00,100.00,0.00,0.00,0.00,0.00,2015-09-15,2015-09-21,1
20150908,DC,0.00,100.00,0.00,0.00,0.00,0.00,2015-09-08,2015-09-14,1
20150901,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-09-01,2015-09-07,1
20150825,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-08-25,2015-08-31,1
20150818,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-08-18,2015-08-24,1
20150811,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-08-11,2015-08-17,1
20150804,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-08-04,2015-08-10,1
20150728,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03,1
20150721,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-21,2015-07-27,1
20150714,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-14,2015-07-20,1
20150707,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13,1
20150630,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-06-30,2015-07-06,1
20150623,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-06-23,2015-06-29,1
20150616,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-06-16,2015-06-22,1
20150609,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-06-09,2015-06-15,1
20150602,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-06-02,2015-06-08,1
20150526,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-05-26,2015-06-01,1
20150519,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-05-19,2015-05-25,1
20150512,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-05-12,2015-05-18,1
20150505,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-05-05,2015-05-11,1
20150428,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-04-28,2015-05-04,1
20150421,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-04-21,2015-04-27,1
20150414,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-04-14,2015-04-20,1
20150407,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-04-07,2015-04-13,1
20150331,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-03-31,2015-04-06,1
20150324,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-03-24,2015-03-30,1
20150317,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-03-17,2015-03-23,1
20150310,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-03-10,2015-03-16,1
20150303,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-03-03,2015-03-09,1
20150224,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-02-24,2015-03-02,1
20150217,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-02-17,2015-02-23,1
20150210,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-02-10,2015-02-16,1
20150203,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-02-03,2015-02-09,1
20150127,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-01-27,2015-02-02,1
20150120,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-01-20,2015-01-26,1
20150113,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-01-13,2015-01-19,1
20150106,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-01-06,2015-01-12,1
20141230,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20191231,DE,76.60,23.40,0.00,0.00,0.00,0.00,2019-12-31,2020-01-06,1
20191224,DE,76.60,23.40,0.00,0.00,0.00,0.00,2019-12-24,2019-12-30,1
20191217,DE,76.60,23.40,0.00,0.00,0.00,0.00,2019-12-17,2019-12-23,1
20191210,DE,70.44,29.56,0.00,0.00,0.00,0.00,2019-12-10,2019-12-16,1
20191203,DE,66.75,33.25,0.00,0.00,0.00,0.00,2019-12-03,2019-12-09,1
20191126,DE,66.75,33.25,0.00,0.00,0.00,0.00,2019-11-26,2019-12-02,1
20191119,DE,63.12,36.88,0.00,0.00,0.00,0.00,2019-11-19,2019-11-25,1
20191112,DE,63.12,36.88,0.00,0.00,0.00,0.00,2019-11-12,2019-11-18,1
20191105,DE,46.48,53.52,0.00,0.00,0.00,0.00,2019-11-05,2019-11-11,1
20191029,DE,38.76,61.24,0.00,0.00,0.00,0.00,2019-10-29,2019-11-04,1
20191022,DE,3.11,96.89,31.97,0.00,0.00,0.00,2019-10-22,2019-10-28,1
20191015,DE,0.00,100.00,96.12,14.22,0.00,0.00,2019-10-15,2019-10-21,1
20191008,DE,0.00,100.00,75.61,0.00,0.00,0.00,2019-10-08,2019-10-14,1
20191001,DE,4.28,95.72,18.10,0.00,0.00,0.00,2019-10-01,2019-10-07,1
20190924,DE,4.27,95.73,18.10,0.00,0.00,0.00,2019-09-24,2019-09-30,1
20190917,DE,18.00,82.00,0.00,0.00,0.00,0.00,2019-09-17,2019-09-23,1
20190910,DE,80.32,19.68,0.00,0.00,0.00,0.00,2019-09-10,2019-09-16,1
20190903,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-03,2019-09-09,1
20190827,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-27,2019-09-02,1
20190820,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-20,2019-08-26,1
20190813,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-13,2019-08-19,1
20190806,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,1
20190730,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,1
20190723,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,1
20190716,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,1
20190709,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,1
20190702,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,1
20190625,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,1
20190618,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,1
20190611,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,1
20190604,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,1
20190528,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,1
20190521,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,1
20190514,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,1
20190507,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,1
20190430,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,1
20190423,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,1
20190416,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,1
20190409,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,1
20190402,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,1
20190326,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,1
20190319,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,1
20190312,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,1
20190305,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,1
20190226,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,1
20190219,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,1
20190212,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-12,2019-02-18,1
20190205,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-05,2019-02-11,1
20190129,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-29,2019-02-04,1
20190122,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-22,2019-01-28,1
20190115,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-15,2019-01-21,1
20190108,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-08,2019-01-14,1
20190101,DE,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-01,2019-01-07,1
20181225,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181218,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-18,2018-12-24,1
20181211,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-11,2018-12-17,1
20181204,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-04,2018-12-10,1
20181127,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-11-27,2018-12-03,1
20181120,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-11-20,2018-11-26,1
20181113,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-11-13,2018-11-19,1
20181106,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-11-06,2018-11-12,1
20181030,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-10-30,2018-11-05,1
20181023,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-10-23,2018-10-29,1
20181016,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-10-16,2018-10-22,1
20181009,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-10-09,2018-10-15,1
20181002,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-10-02,2018-10-08,1
20180925,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-09-25,2018-10-01,1
20180918,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-09-18,2018-09-24,1
20180911,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-09-11,2018-09-17,1
20180904,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-09-04,2018-09-10,1
20180828,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-08-28,2018-09-03,1
20180821,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-08-21,2018-08-27,1
20180814,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-08-14,2018-08-20,1
20180807,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-08-07,2018-08-13,1
20180731,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-07-31,2018-08-06,1
20180724,DE,93.56,6.44,0.00,0.00,0.00,0.00,2018-07-24,2018-07-30,1
20180717,DE,23.86,76.14,0.00,0.00,0.00,0.00,2018-07-17,2018-07-23,1
20180710,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-07-10,2018-07-16,1
20180703,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-07-03,2018-07-09,1
20180626,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-06-26,2018-07-02,1
20180619,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-06-19,2018-06-25,1
20180612,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-06-12,2018-06-18,1
20180605,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-06-05,2018-06-11,1
20180529,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-05-29,2018-06-04,1
20180522,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-05-22,2018-05-28,1
20180515,DE,100.00,0.00,0.00,0.00,0.00,0.00,2018-05-15,2018-05-21,1
20180508,DE,94.70,5.30,0.00,0.00,0.00,0.00,2018-05-08,2018-05-14,1
20180501,DE,94.70,5.30,0.00,0.00,0.00,0.00,2018-05-01,2018-05-07,1
20180424,DE,83.95,16.05,0.00,0.00,0.00,0.00,2018-04-24,2018-04-30,1
20180417,DE,83.95,16.05,0.00,0.00,0.00,0.00,2018-04-17,2018-04-23,1
20180410,DE,83.45,16.55,0.00,0.00,0.00,0.00,2018-04-10,2018-04-16,1
20180403,DE,94.01,5.99,0.00,0.00,0.00,0.00,2018-04-03,2018-04-09,1
20180327,DE,94.01,5.99,0.00,0.00,0.00,0.00,2018-03-27,2018-04-02,1
20180320,DE,94.01,5.99,0.00,0.00,0.00,0.00,2018-03-20,2018-03-26,1
20180313,DE,94.01,5.99,0.00,0.00,0.00,0.00,2018-03-13,2018-03-19,1
20180306,DE,94.01,5.99,0.00,0.00,0.00,0.00,2018-03-06,2018-03-12,1
20180227,DE,94.01,5.99,0.00,0.00,0.00,0.00,2018-02-27,2018-03-05,1
20180220,DE,94.01,5.99,0.00,0.00,0.00,0.00,2018-02-20,2018-02-26,1
20180213,DE,94.01,5.99,0.00,0.00,0.00,0.00,2018-02-13,2018-02-19,1
20180206,DE,77.92,22.08,0.00,0.00,0.00,0.00,2018-02-06,2018-02-12,1
20180130,DE,40.51,59.49,0.00,0.00,0.00,0.00,2018-01-30,2018-02-05,1
20180123,DE,40.51,59.49,0.00,0.00,0.00,0.00,2018-01-23,2018-01-29,1
20180116,DE,40.51,59.49,0.00,0.00,0.00,0.00,2018-01-16,2018-01-22,1
20180109,DE,40.63,59.37,0.00,0.00,0.00,0.00,2018-01-09,2018-01-15,1
20180102,DE,40.63,59.37,0.00,0.00,0.00,0.00,2018-01-02,2018-01-08,1
20171226,DE,87.93,12.07,0.00,0.00,0.00,0.00,2017-12-26,2018-01-01,1
20171219,DE,87.93,12.07,0.00,0.00,0.00,0.00,2017-12-19,2017-12-25,1
20171212,DE,88.77,11.23,0.00,0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171205,DE,95.16,4.84,0.00,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171128,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171121,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171114,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171107,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171031,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,DE,14.36,85.64,0.00,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,DE,33.45,66.55,0.00,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,DE,33.45,66.55,0.00,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,DE,99.99,0.01,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170801,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170725,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,1
20170718,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,1
20170711,DE,94.27,5.73,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170704,DE,81.67,18.33,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170627,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170620,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170613,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170606,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170530,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170523,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170516,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170509,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170502,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170425,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170418,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-18,2017-04-24,1
20170411,DE,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-11,2017-04-17,1
20170404,DE,99.71,0.29,0.00,0.00,0.00,0.00,2017-04-04,2017-04-10,1
20170328,DE,92.54,7.46,0.00,0.00,0.00,0.00,2017-03-28,2017-04-03,1
20170321,DE,92.54,7.46,0.00,0.00,0.00,0.00,2017-03-21,2017-03-27,1
20170314,DE,0.02,99.98,0.00,0.00,0.00,0.00,2017-03-14,2017-03-20,1
20170307,DE,0.00,100.00,100.00,0.00,0.00,0.00,2017-03-07,2017-03-13,1
20170228,DE,0.00,100.00,100.00,0.00,0.00,0.00,2017-02-28,2017-03-06,1
20170221,DE,0.00,100.00,33.38,0.00,0.00,0.00,2017-02-21,2017-02-27,1
20170214,DE,0.00,100.00,10.58,0.00,0.00,0.00,2017-02-14,2017-02-20,1
20170207,DE,0.00,100.00,10.58,0.00,0.00,0.00,2017-02-07,2017-02-13,1
20170131,DE,0.00,100.00,10.58,0.00,0.00,0.00,2017-01-31,2017-02-06,1
20170124,DE,0.00,100.00,10.58,0.00,0.00,0.00,2017-01-24,2017-01-30,1
20170117,DE,44.17,55.83,10.58,0.00,0.00,0.00,2017-01-17,2017-01-23,1
20170110,DE,44.17,55.83,10.58,0.00,0.00,0.00,2017-01-10,2017-01-16,1
20170103,DE,44.17,55.83,10.58,0.00,0.00,0.00,2017-01-03,2017-01-09,1
20161227,DE,44.17,55.83,10.58,0.00,0.00,0.00,2016-12-27,2017-01-02,1
20161220,DE,44.17,55.83,10.58,0.00,0.00,0.00,2016-12-20,2016-12-26,1
20161213,DE,44.17,55.83,10.58,0.00,0.00,0.00,2016-12-13,2016-12-19,1
20161206,DE,44.17,55.83,10.58,0.00,0.00,0.00,2016-12-06,2016-12-12,1
20161129,DE,74.33,25.67,7.73,0.00,0.00,0.00,2016-11-29,2016-12-05,1
20161122,DE,74.33,25.67,7.73,0.00,0.00,0.00,2016-11-22,2016-11-28,1
20161115,DE,82.92,17.08,0.00,0.00,0.00,0.00,2016-11-15,2016-11-21,1
20161108,DE,99.65,0.35,0.00,0.00,0.00,0.00,2016-11-08,2016-11-14,1
20161101,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-11-01,2016-11-07,1
20161025,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-10-25,2016-10-31,1
20161018,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-10-18,2016-10-24,1
20161011,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-10-11,2016-10-17,1
20161004,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-10-04,2016-10-10,1
20160927,DE,82.23,17.77,0.00,0.00,0.00,0.00,2016-09-27,2016-10-03,1
20160920,DE,89.19,10.81,0.00,0.00,0.00,0.00,2016-09-20,2016-09-26,1
20160913,DE,33.74,66.26,0.00,0.00,0.00,0.00,2016-09-13,2016-09-19,1
20160906,DE,99.99,0.01,0.00,0.00,0.00,0.00,2016-09-06,2016-09-12,1
20160830,DE,99.99,0.01,0.00,0.00,0.00,0.00,2016-08-30,2016-09-05,1
20160823,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-08-23,2016-08-29,1
20160816,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-08-16,2016-08-22,1
20160809,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-08-09,2016-08-15,1
20160802,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-08-02,2016-08-08,1
20160726,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-07-26,2016-08-01,1
20160719,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-07-19,2016-07-25,1
20160712,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-07-12,2016-07-18,1
20160705,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-07-05,2016-07-11,1
20160628,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-06-28,2016-07-04,1
20160621,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-06-21,2016-06-27,1
20160614,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20,1
20160607,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-06-07,2016-06-13,1
20160531,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06,1
20160524,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30,1
20160517,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23,1
20160510,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-10,2016-05-16,1
20160503,DE,72.16,27.84,0.00,0.00,0.00,0.00,2016-05-03,2016-05-09,1
20160426,DE,73.75,26.25,0.00,0.00,0.00,0.00,2016-04-26,2016-05-02,1
20160419,DE,99.70,0.30,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25,1
20160412,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-12,2016-04-18,1
20160405,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-05,2016-04-11,1
20160329,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-29,2016-04-04,1
20160322,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28,1
20160315,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-15,2016-03-21,1
20160308,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-08,2016-03-14,1
20160301,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07,1
20160223,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-02-23,2016-02-29,1
20160216,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-02-16,2016-02-22,1
20160209,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-02-09,2016-02-15,1
20160202,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-02-02,2016-02-08,1
20160126,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-01-26,2016-02-01,1
20160119,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-01-19,2016-01-25,1
20160112,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-01-12,2016-01-18,1
20160105,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-01-05,2016-01-11,1
20151229,DE,100.00,0.00,0.00,0.00,0.00,0.00,2015-12-29,2016-01-04,1
20151222,DE,100.00,0.00,0.00,0.00,0.00,0.00,2015-12-22,2015-12-28,1
20151215,DE,100.00,0.00,0.00,0.00,0.00,0.00,2015-12-15,2015-12-21,1
20151208,DE,100.00,0.00,0.00,0.00,0.00,0.00,2015-12-08,2015-12-14,1
20151201,DE,100.00,0.00,0.00,0.00,0.00,0.00,2015-12-01,2015-12-07,1
20151124,DE,100.00,0.00,0.00,0.00,0.00,0.00,2015-11-24,2015-11-30,1
20151117,DE,100.00,0.00,0.00,0.00,0.00,0.00,2015-11-17,2015-11-23,1
20151110,DE,100.00,0.00,0.00,0.00,0.00,0.00,2015-11-10,2015-11-16,1
20151103,DE,100.00,0.00,0.00,0.00,0.00,0.00,2015-11-03,2015-11-09,1
